"","headlines","news_url","date"
"5474","Getting to know Ketanji Brown Jackson","https://www.washingtonpost.com/",2022-02-26 12:16:01
"5674","CDC’s new approach to covid means most Americans can go without masks","https://www.washingtonpost.com/",2022-02-26 12:16:01
"5877","What to know about MIS-C, a rare inflammatory condition in children","https://www.washingtonpost.com/",2022-02-26 12:16:01
"6079","Peer pressure is ending mask usage in schools","https://www.washingtonpost.com/",2022-02-26 12:16:01
"6276","Trayvon Martin’s death set off a movement that shaped a decade","https://www.washingtonpost.com/",2022-02-26 12:16:01
"6480","Admissions changes at prestigious Virginia high school are illegal, judge rules","https://www.washingtonpost.com/",2022-02-26 12:16:01
"6677","New Golden Girls: Baby boomers are moving in together to save money","https://www.washingtonpost.com/",2022-02-26 12:16:01
"6868","Jennifer Griffin keeps fact-checking her Fox News colleagues on Ukraine","https://www.washingtonpost.com/",2022-02-26 12:16:01
"7072","Iran nuclear talks hinge on decision from Tehran","https://www.washingtonpost.com/",2022-02-26 12:16:01
"7274","A week of sorry sports apologies from men behaving badly","https://www.washingtonpost.com/",2022-02-26 12:16:01
"7477","Baby turtle heads to sea, waterslide competition and more of the week’s best photos","https://www.washingtonpost.com/",2022-02-26 12:16:01
"7673","She cares for 24 pigs, 20 goats, 210 cats, a skunk and 345 other rescue animals — but who’s saving who?","https://www.washingtonpost.com/",2022-02-26 12:16:01
"7874","How to make spaghetti carbonara, the speedy, cheesy, beloved Roman pasta","https://www.washingtonpost.com/",2022-02-26 12:16:01
"8076","In his attempt to switch districts, North Carolina’s Madison Cawthorn may be exposing the limits of the new celebrity politics","https://www.washingtonpost.com/",2022-02-26 12:16:01
"8271","The Hard Lessons We Learned — and Didn’t — From Two Years in Pandemic School","https://www.washingtonpost.com/",2022-02-26 12:16:01
"8471","‘The struggle continues’: Spike Lee on racism, conspiracy theories and storytelling","https://www.washingtonpost.com/",2022-02-26 12:16:01
"8671","So a comedian walks into a virtual performance space ...","https://www.washingtonpost.com/",2022-02-26 12:16:01
"8861","I’m offended my book isn’t considered offensive enough to be banned too","https://www.washingtonpost.com/",2022-02-26 12:16:01
"9064","With a Japanese bent, Minibar by José Andrés still dazzles diners","https://www.washingtonpost.com/",2022-02-26 12:16:01
"9271","He met her friends and beloved dog. A positive sign?","https://www.washingtonpost.com/",2022-02-26 12:16:01
"9467","Russia-Ukraine live updates: Ukraine fights to hold Kyiv amid street fighting, gunfire and explosions","https://www.washingtonpost.com/",2022-02-26 12:16:01
"9669","U.S. stands ready to evacuate Zelensky, Russia’s ‘target No. 1’ ","https://www.washingtonpost.com/",2022-02-26 12:16:01
"10481","‘Nowhere to run’: Ukrainian families crowd into metro stations","https://www.washingtonpost.com/",2022-02-26 12:16:01
"10675","After decades, supporters say they have House votes to pass reparations bill","https://www.washingtonpost.com/",2022-02-26 12:16:01
"10875","13 days: Inside Biden’s last-ditch attempts to stop Putin in Ukraine","https://www.washingtonpost.com/",2022-02-26 12:16:01
"110115","U.S., Europe plan sanctions on Putin, Lavrov for Ukraine invasion","https://www.washingtonpost.com/",2022-02-26 12:16:01
"11283","Even Japan’s snowiest towns are overflowing with record snow","https://www.washingtonpost.com/",2022-02-26 12:16:01
"11477","At great risk for Russia, Putin signals a dark endgame","https://www.washingtonpost.com/",2022-02-26 12:16:01
"11679","India avoids condemning Russian invasion of Ukraine, keeps aloof from Biden’s coalition against Moscow","https://www.washingtonpost.com/",2022-02-26 12:16:01
"11877","This hospital tried to save a man with covid. Then the threats started.","https://www.washingtonpost.com/",2022-02-26 12:16:01
"12081","Companies finalize opioid deal, launching nationwide funding","https://www.washingtonpost.com/",2022-02-26 12:16:01
"12279","Three plead guilty in white supremacist plot to disrupt power grid, start race war","https://www.washingtonpost.com/",2022-02-26 12:16:01
"12481","When Wordles collide: ‘Wordle!’ developer donates $50,000 after old app goes viral by accident","https://www.washingtonpost.com/",2022-02-26 12:16:01
"12679","For some baby boomers, retirement is a dirty word","https://www.washingtonpost.com/",2022-02-26 12:16:01
"12876","Millions of baby boomers have left the workplace since 2020. Are they coming back?","https://www.washingtonpost.com/",2022-02-26 12:16:01
"13074","Despite privacy concerns, ID.me nearly doubled those able to create IRS account","https://www.washingtonpost.com/",2022-02-26 12:16:01
"13276","Dow surges 835 points as index rallies on final day of volatile week","https://www.washingtonpost.com/",2022-02-26 12:16:01
"13476","Va. ends school diversity, equity initiatives after Youngkin order","https://www.washingtonpost.com/",2022-02-26 12:16:01
"13679","In National Harbor, eyes are once again set on a future Metro station","https://www.washingtonpost.com/",2022-02-26 12:16:01
"13876","Maryland Legislative panel approves lifting statewide school mask mandate, giving local districts control","https://www.washingtonpost.com/",2022-02-26 12:16:01
"14074","Mask mandates are going away as coronavirus cases persist. What’s changed?","https://www.washingtonpost.com/",2022-02-26 12:16:01
"14275","Windows are broken at Russia House restaurant, owner says","https://www.washingtonpost.com/",2022-02-26 12:16:01
"14475","Commanders eye three possible sites in Virginia for new stadium, entertainment complex","https://www.washingtonpost.com/",2022-02-26 12:16:01
"14673","Montgomery renames Montrose Parkway to honor formerly enslaved abolitionist","https://www.washingtonpost.com/",2022-02-26 12:16:01
"14870","Man charged with murder in Landover-area shooting, police say","https://www.washingtonpost.com/",2022-02-26 12:16:01
"15069","D.C.-area forecast: Chilly but less windy today, and temperatures continue to bounce in days to come","https://www.washingtonpost.com/",2022-02-26 12:16:01
"15271","Known coronavirus deaths and cases per 100,000","https://www.washingtonpost.com/",2022-02-26 12:16:01
"15669","10 restaurants where it’s fun to eat outdoors with kids (even when it’s cold)","https://www.washingtonpost.com/",2022-02-26 12:16:01
"15871","Artist Hoesy Corona grapples with big ideas: climate change, the migrant crisis and inequality","https://www.washingtonpost.com/",2022-02-26 12:16:01
"16068","Georgetown’s Crawford-Cassin house lists for $13 million","https://www.washingtonpost.com/",2022-02-26 12:16:01
"16270","Mortgage rates dip because of global tensions","https://www.washingtonpost.com/",2022-02-26 12:16:01
"16469","Cash-out refinancing and HELOCs are expected to surge in 2022. But are they right for you?","https://www.washingtonpost.com/",2022-02-26 12:16:01
"16666","Food label translator: What ‘less processed’ and ‘multigrain’ actually mean","https://www.washingtonpost.com/",2022-02-26 12:16:01
"16864","I quit breastfeeding to take ADHD meds. Here’s why I’m glad I did.","https://www.washingtonpost.com/",2022-02-26 12:16:01
"17068","The ‘crack pipe’ controversy frustrates anti-addiction advocates","https://www.washingtonpost.com/",2022-02-26 12:16:01
"17268","Trendy IV vitamin infusions don’t work — and might be unsafe. Experts explain why.","https://www.washingtonpost.com/",2022-02-26 12:16:01
"17467","Alex Ovechkin, the Russian superstar of the Capitals, says ‘please, no more war’","https://www.washingtonpost.com/",2022-02-26 12:16:01
"17654","At MLB labor talks, a modest sign of progress","https://www.washingtonpost.com/",2022-02-26 12:16:01
"17852","In Hernán Losada’s mind, D.C. United is fearless and fit. Can the reality match his vision? ","https://www.washingtonpost.com/",2022-02-26 12:16:01
"18060","After two overtimes and 310 points, Wizards come up just short to Spurs","https://www.washingtonpost.com/",2022-02-26 12:16:01
"18263","UEFA moves Champions League final from Russia to Paris as sports world grapples with conflict","https://www.washingtonpost.com/",2022-02-26 12:16:01
"18461","Russian soccer player Fedor Smolov publicly opposes Putin’s decision to invade Ukraine: ‘No to war’","https://www.washingtonpost.com/",2022-02-26 12:16:01
"18655","This breathtaking quilt depicts Black people’s impact on American food, 406 times over","https://www.washingtonpost.com/",2022-02-26 12:16:01
"18858","Three days along North America’s longest backcountry ski trail","https://www.washingtonpost.com/",2022-02-26 12:16:01
"19052","You don’t have to love your body — but you also don’t have to hate it. Here’s how to adopt ‘body neutrality.’","https://www.washingtonpost.com/",2022-02-26 12:16:01
"19260","A college student’s project helped free his childhood friend from prison","https://www.washingtonpost.com/",2022-02-26 12:16:01
"19465","A boy lost his teddy bear in an airport. Months later, the bear appeared in his mom’s Facebook feed. ","https://www.washingtonpost.com/",2022-02-26 12:16:01
"19652","Her son survives on one food. When the FDA recalled it, she put out a plea asking whether anyone had some to spare.","https://www.washingtonpost.com/",2022-02-26 12:16:01
"19847","Carolyn Hax: Do you speak up over your about-to-be-forgotten birthday?","https://www.washingtonpost.com/",2022-02-26 12:16:01
"20049","Ask Amy: I’m hurt I was included in a group text for an event I can’t attend","https://www.washingtonpost.com/",2022-02-26 12:16:01
"20236","Miss Manners: My mother-in-law keeps interrupting me when I talk","https://www.washingtonpost.com/",2022-02-26 12:16:01
"20434","A famous L.A. synagogue added a strange new building — and they get along perfectly","https://www.washingtonpost.com/",2022-02-26 12:16:01
"20630","Million-selling pop singer of 1950s dies at 91","https://www.washingtonpost.com/",2022-02-26 12:16:01
"20827","Oscar nominee who played ‘Hot Lips’ Houlihan in ‘M.A.S.H.’ movie dies at 84","https://www.washingtonpost.com/",2022-02-26 12:16:01
"21031","First Native American to lead National Endowment for the Humanities says the agency can strengthen democracy","https://www.washingtonpost.com/",2022-02-26 12:16:01
"21234","A team of artists had dreams for their new musical. A pandemic crushed them.","https://www.washingtonpost.com/",2022-02-26 12:16:01
"21428","In the galleries: Caprice and function hang together through the looking glass","https://www.washingtonpost.com/",2022-02-26 12:16:01
"21630","The best way to clean baking and cooling racks","https://www.washingtonpost.com/",2022-02-26 12:16:01
"22027","The way alcohol is sold is a problem, but don’t look to government for help","https://www.washingtonpost.com/",2022-02-26 12:16:01
"22232","Here’s a $15 California cabernet that proves quality can also be budget-friendly","https://www.washingtonpost.com/",2022-02-26 12:16:01
"22427","What the CDC’s revamped covid guidance means for travel","https://www.washingtonpost.com/",2022-02-26 12:16:01
"22625","Rick Steves cancels tours in Russia after invasion of Ukraine","https://www.washingtonpost.com/",2022-02-26 12:16:01
"22818","Yellowstone in winter:  A secluded, snowy dream","https://www.washingtonpost.com/",2022-02-26 12:16:01
"23020","How I relocated my family from the D.C. area to British Columbia for two months during ski season","https://www.washingtonpost.com/",2022-02-26 12:16:01
"11284","Russia-Ukraine latest news: Zelenskiy says Putin’s plan ‘derailed’; captured Russian soldiers ‘don’t know why they are here’","https://www.theguardian.com",2022-02-26 12:16:01
"4295","What we know so far","https://www.theguardian.com",2022-02-26 12:16:01
"7206","Battle for Kyiv as Ukrainians attempt to hold off Russian forces","https://www.theguardian.com",2022-02-26 12:16:01
"10291","Ukrainian civilians on life in war","https://www.theguardian.com",2022-02-26 12:16:01
"13209","Poland will refuse to play Russia in World Cup 2022 play-off","https://www.theguardian.com",2022-02-26 12:16:01
"16189","Video of Ukrainian trying to block Russian military convoy goes viral","https://www.theguardian.com",2022-02-26 12:16:01
"19187","Diary of evacuation from Kyiv","https://www.theguardian.com",2022-02-26 12:16:01
"22155","Fear and farewells on the road out of Ukraine","https://www.theguardian.com",2022-02-26 12:16:01
"2570","Fox News host leads rightwing charge to blame everyone but Putin","https://www.theguardian.com",2022-02-26 12:16:01
"2875","Putin’s bizarre speech wrecks his once pragmatic image","https://www.theguardian.com",2022-02-26 12:16:01
"3073","Western powers have realised Russia is largely immune to sanctions","https://www.theguardian.com",2022-02-26 12:16:01
"3277","How can Europe wean itself off Russian gas?","https://www.theguardian.com",2022-02-26 12:16:01
"3475","How to pronounce and spell ‘Kyiv’, and why it matters","https://www.theguardian.com",2022-02-26 12:16:01
"3673","We’re appalled by Putin now, but be clear: the west gave him the green light ","https://www.theguardian.com",2022-02-26 12:16:01
"3874","The antisemitism animating Putin’s claim to ‘denazify’ Ukraine","https://www.theguardian.com",2022-02-26 12:16:01
"4073","I’m Russian, but Ukraine is close to my heart. What on earth are we doing?","https://www.theguardian.com",2022-02-26 12:16:01
"4296","It’s Putin’s tale of two cities – London for his oligarchs, Kyiv for his bombs","https://www.theguardian.com",2022-02-26 12:16:01
"4475","Biden nominates Ketanji Brown Jackson to become first Black woman on supreme court","https://www.theguardian.com",2022-02-26 12:16:01
"4576","Analysis Nomination is rare moment of celebration for Biden","https://www.theguardian.com",2022-02-26 12:16:01
"4674","‘Historic day’ Democrats praise Biden supreme court pick","https://www.theguardian.com",2022-02-26 12:16:01
"4775","Ketanji Brown Jackson Who is Biden’s supreme court choice?","https://www.theguardian.com",2022-02-26 12:16:01
"5283","House committee requests White House records recovered from former president's home","https://www.theguardian.com",2022-02-26 12:16:01
"5475","Russia is banned from contest after invasion of Ukraine","https://www.theguardian.com",2022-02-26 12:16:01
"5675","Judge orders new trial for woman sentenced to six years for trying to register to vote","https://www.theguardian.com",2022-02-26 12:16:01
"5878","Airline cancels all short-haul flights from Heathrow until midday","https://www.theguardian.com",2022-02-26 12:16:01
"6080","South Africa grants permits to kill 10 critically endangered black rhino","https://www.theguardian.com",2022-02-26 12:16:01
"6277","Former president charged over 1989 massacre of six Jesuit priests","https://www.theguardian.com",2022-02-26 12:16:01
"6481","Ireland’s film industry booming thanks to record investments","https://www.theguardian.com",2022-02-26 12:16:01
"6678","New troubles for San Francisco’s Millennium Tower","https://www.theguardian.com",2022-02-26 12:16:01
"6869","Scientists unearth dinosaur with ‘puny arms’ and hard head","https://www.theguardian.com",2022-02-26 12:16:01
"7073"," ‘Should I be living it up more? Is this how our 20s are supposed to be?’","https://www.theguardian.com",2022-02-26 12:16:01
"7275","‘Beyoncé sent flowers when my children were born’ ","https://www.theguardian.com",2022-02-26 12:16:01
"7478","Improving literacy means a book – or an iPad – at bedtime, say researchers","https://www.theguardian.com",2022-02-26 12:16:01
"7674","‘He wasn’t drinking, but looked lovingly at – and sniffed – my glass of wine’","https://www.theguardian.com",2022-02-26 12:16:01
"7875","The mum supporting 200 other single mothers in her WhatsApp group","https://www.theguardian.com",2022-02-26 12:16:01
"8077","She found out she had complex PTSD. Then she realized how insidious trauma really is","https://www.theguardian.com",2022-02-26 12:16:01
"8272","How Peaky Blinders went from a TV show to a way of life","https://www.theguardian.com",2022-02-26 12:16:01
"8472","Ixta Belfrage’s recipe for tagliatelle with charred red pepper sauce and salsa verde","https://www.theguardian.com",2022-02-26 12:16:01
"8672","Even in trusting New Zealand, protests show fringe beliefs can flourish","https://www.theguardian.com",2022-02-26 12:16:01
"8958","Covid recovery funding pits dying towns against each other","https://www.theguardian.com",2022-02-26 12:16:01
"9272","Government has abandoned its own Covid health advice, leak reveals","https://www.theguardian.com",2022-02-26 12:16:01
"9568","How has Covid changed lives in the UK?","https://www.theguardian.com",2022-02-26 12:16:01
"9873","The west has a duty to help defend Ukraine – and to help Russia by ensuring its defeat","https://www.theguardian.com",2022-02-26 12:16:01
"10079","Marriage went against my feminist principles – but the pandemic changed everything","https://www.theguardian.com",2022-02-26 12:16:01
"10292","From a China frenzy to casual transphobia, Australia's PM is on the hunt for disaffected but highly motivated voters","https://www.theguardian.com",2022-02-26 12:16:01
"10482","War in Ukraine is a severe test of China’s new axis with Russia","https://www.theguardian.com",2022-02-26 12:16:01
"10676","Troy Deeney is right: our teachers don’t know how to teach Black history","https://www.theguardian.com",2022-02-26 12:16:01
"10876","This is how we defeat Putin and other petrostate autocrats","https://www.theguardian.com",2022-02-26 12:16:01
"110116","Poland will refuse to play Russia in playoff after Ukraine invasion","https://www.theguardian.com",2022-02-26 12:16:01
"111110","Barney Ronay Sportswashing by Russia has served its purpose","https://www.theguardian.com",2022-02-26 12:16:01
"11285","Russia Uefa bids to end Gazprom deal, moves final to Paris","https://www.theguardian.com",2022-02-26 12:16:01
"11680","Tuchel says Chelsea distracted by Abramovich ‘uncertainty’","https://www.theguardian.com",2022-02-26 12:16:01
"11765","Ukraine Everton to silence air-raid siren out of respect","https://www.theguardian.com",2022-02-26 12:16:01
"12082","Nadal crushes new No 1 Medvedev in Mexico to stay undefeated for 2022","https://www.theguardian.com",2022-02-26 12:16:01
"121108","The Recap Sign up and get our email of editors' picks","https://www.theguardian.com",2022-02-26 12:16:01
"12482","Mickelson’s wild fall and golf’s infighting over Saudi riches","https://www.theguardian.com",2022-02-26 12:16:01
"12680","If we don’t win more, people will say we should have","https://www.theguardian.com",2022-02-26 12:16:01
"12877","What we hope and wish for is to have 100% respect","https://www.theguardian.com",2022-02-26 12:16:01
"13075","‘They torched our clubhouse’… but rugby team won’t let mafia win","https://www.theguardian.com",2022-02-26 12:16:01
"13277","Who’s winning the international influence war?","https://www.theguardian.com",2022-02-26 12:16:01
"13477","Europe’s fishing industry to battle with conservationists over bottom trawling","https://www.theguardian.com",2022-02-26 12:16:01
"13680","Duma manoeuvre points to Kremlin impatience in standoff","https://www.theguardian.com",2022-02-26 12:16:01
"13877","Plastic summit could be most important green deal since Paris accords, says UN","https://www.theguardian.com",2022-02-26 12:16:01
"14075","Wood fires are bad for planet, more evidence shows","https://www.theguardian.com",2022-02-26 12:16:01
"14276","Supreme court case could restrict Biden’s effort to tackle climate crisis","https://www.theguardian.com",2022-02-26 12:16:01
"14476","Leading climate research publisher helps fuel oil and gas drilling","https://www.theguardian.com",2022-02-26 12:16:01
"14674","Ukraine soldiers told Russians to ‘go fuck yourself’ before island death","https://www.theguardian.com",2022-02-26 12:16:01
"14871","A woman’s boyfriend was holding her captive. Sticky notes helped her escape","https://www.theguardian.com",2022-02-26 12:16:01
"15070","Beijing ponders how Russia’s actions in Ukraine could reshape world order ","https://www.theguardian.com",2022-02-26 12:16:01
"15272","African countries spending billions to cope, risking deeper poverty","https://www.theguardian.com",2022-02-26 12:16:01
"15470","January 6 rioter who carried Nancy Pelosi’s podium fined and sentenced","https://www.theguardian.com",2022-02-26 12:16:01
"15670","EU, US, UK and Canada announce sanctions targeting Putin and Lavrov","https://www.theguardian.com",2022-02-26 12:16:01
"15872","Royal not given enough information when police protection pulled, court told","https://www.theguardian.com",2022-02-26 12:16:01
"16069","Animal removed from Australia’s threatened species list but feeding grounds still at risk","https://www.theguardian.com",2022-02-26 12:16:01
"16271","More Republicans have negative view of Biden than of Putin, poll finds","https://www.theguardian.com",2022-02-26 12:16:01
"16470","Paintings of life in prison to be sold as NFTs","https://www.theguardian.com",2022-02-26 12:16:01
"16667","The Island of Extraordinary Captives by Simon Parkin","https://www.theguardian.com",2022-02-26 12:16:01
"16865","Unseen paintings, photographs and video clips released","https://www.theguardian.com",2022-02-26 12:16:01
"17069","C’mon C’mon and other great adult-child buddy movies ","https://www.theguardian.com",2022-02-26 12:16:01
"17269","The addictive qualities of Wordle – cartoon","https://www.theguardian.com",2022-02-26 12:16:01
"17468","Belgian pop star Stromae on his first album in nine years ","https://www.theguardian.com",2022-02-26 12:16:01
"17655","How rock’n’roll broke up with booze and drugs","https://www.theguardian.com",2022-02-26 12:16:01
"17853","Yotam Ottolenghi’s pancake recipes from around the world","https://www.theguardian.com",2022-02-26 12:16:01
"18061","Hunting for a tortoise in driving rain will shrink my inflated ego nicely","https://www.theguardian.com",2022-02-26 12:16:01
"18264","The only nail polishes I’ll ever need","https://www.theguardian.com",2022-02-26 12:16:01
"18462"," Benjamina Ebuehi’s recipes for tarragon blondies and rosemary honey scones","https://www.theguardian.com",2022-02-26 12:16:01
"18656","What links chess, water and dead?","https://www.theguardian.com",2022-02-26 12:16:01
"18859","A shopping guide to the best ","https://www.theguardian.com",2022-02-26 12:16:01
"19053","Experts’ tips on dealing with Ukraine anxiety in children","https://www.theguardian.com",2022-02-26 12:16:01
"19261","How Russian state media spins invasion as liberation","https://www.theguardian.com",2022-02-26 12:16:01
"19653","Mosul’s university library reopens","https://www.theguardian.com",2022-02-26 12:16:01
"19848","Russians on the invasion of Ukraine","https://www.theguardian.com",2022-02-26 12:16:01
"20050","Inside London’s little-known Windrush gardens","https://www.theguardian.com",2022-02-26 12:16:01
"20237","How have you been affected by the current situation?","https://www.theguardian.com",2022-02-26 12:16:01
"20435","Are you a grandparent who helps with childcare?","https://www.theguardian.com",2022-02-26 12:16:01
"20631","Share your experiences of the cost of living crisis","https://www.theguardian.com",2022-02-26 12:16:01
"20828","Share a story with the Guardian","https://www.theguardian.com",2022-02-26 12:16:01
"21032","Why has Putin’s Russia waged war on Ukraine? ","https://www.theguardian.com",2022-02-26 12:16:01
"21151","Ukrainians protest in front of Russian embassy in Kyiv","https://www.theguardian.com",2022-02-26 12:16:01
"21235","Inside the bitter fight dividing America's schools","https://www.theguardian.com",2022-02-26 12:16:01
"21332","A portrait of methamphetamine addiction in the Czech Republic ","https://www.theguardian.com",2022-02-26 12:16:01
"21429","Why we keep running out of everything","https://www.theguardian.com",2022-02-26 12:16:01
"21531","The reindeer herders struggling against the climate crisis","https://www.theguardian.com",2022-02-26 12:16:01
"21631","Teenager becomes youngest woman to fly solo around the world","https://www.theguardian.com",2022-02-26 12:16:01
"21731","How the underwater volcano has been felt around the world","https://www.theguardian.com",2022-02-26 12:16:01
"21829","Serbian president Aleksandar Vucic criticises Australia over tennis star's visa ruling","https://www.theguardian.com",2022-02-26 12:16:01
"21931","Miami police officer rescues dolphin tangled in fishing net","https://www.theguardian.com",2022-02-26 12:16:01
"22028","Huge icefish colony of 60 million nests found on seabed","https://www.theguardian.com",2022-02-26 12:16:01
"22156","Extremely rare ‘rainbow-like’ blanket octopus spotted in the wild ","https://www.theguardian.com",2022-02-26 12:16:01
"22233","What May 2020 looked like for the rest of England","https://www.theguardian.com",2022-02-26 12:16:01
"22328","Twenty photographs of the week","https://www.theguardian.com",2022-02-26 12:16:01
"22528","Original Observer photography","https://www.theguardian.com",2022-02-26 12:16:01
"22726","Aaron Stern’s best phone picture","https://www.theguardian.com",2022-02-26 12:16:01
"22923","People flee to country’s western borders ","https://www.theguardian.com",2022-02-26 12:16:01
"23021","In pictures Kyiv faces attack from Russia ","https://www.theguardian.com",2022-02-26 12:16:01
"23129","Ukraine People rally worldwide in support","https://www.theguardian.com",2022-02-26 12:16:01
"23517","Protests against the war in Ukraine","https://www.theguardian.com",2022-02-26 12:16:01
"23717","New Horizons","https://www.theguardian.com",2022-02-26 12:16:01
"24121","Video of Ukrainian ‘tank man’ trying to block Russian military convoy goes viral","https://www.theguardian.com",2022-02-26 12:16:01
"24316","‘It’s not rational’: Putin’s bizarre speech wrecks his once pragmatic image","https://www.theguardian.com",2022-02-26 12:16:01
"24513","UN resolution deploring invasion vetoed – as it happened","https://www.theguardian.com",2022-02-26 12:16:01
"24911","Prominent Russians join protests against Ukraine war amid 1,800 arrests","https://www.theguardian.com",2022-02-26 12:16:01
"25118","Russian forces advance inside Ukraine: what we know so far","https://www.theguardian.com",2022-02-26 12:16:01
"11286","Putin's forces have already killed 198 civilians including three children, Ukraine reveals, as tower block is ripped apart by MISSILE strike and defiant president Zelensky refuses to lay down weapons in bloody Battle for Kyiv","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"2576","Putin reveals plan to dominate Europe beyond Ukraine: Neighbours Finland and Sweden are warned they will face 'military and political consequences' if they join NATO ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"3206","'I need ammunition, NOT a ride!': Zelensky blasts Biden for offering to evacuate him from Kyiv and drinks tea with Ukrainian soldiers after saying the 'fate of Ukraine' was being decided during overnight battle","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"4297","'I do not believe this war is in your name': Boris addresses people of Russia in their own language in video message as he calls for an end to the 'tragedy' unfolding in Ukraine","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"5284","'Will we declare war on Russia? No': Armed Forces Minister James Heappey insists NATO troops will not be sent in to Ukraine as he admits 'ultimate economic sanction' of removing Russia from the SWIFT system will require 'further diplomacy'","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"6278","China, UAE and India ABSTAIN from voting on UN resolution condemning Russia's invasion of Ukraine ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"7207","Could these EU nations be any more feeble? Member states are branded a 'disgrace' by the bloc's ex-president Donald Tusk after Russian oligarchs are spared sanctions on Gucci loafers ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"8202","
    
           
      
          
      
    
    
        
        Donald Tusk rounded on Germany, Italy, Hungary and others after they vetoed moves to kick Russia out of the Swift network that forms the bedrock of international trade.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"9199","'We are not dealing with a sane person': Former Russian oil tycoon Mikhail Khodorkovsky who was imprisoned for a decade by Putin says Russia's president has 'gone mad' after he ordered the invasion of Ukraine","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"10293","Attacked from the north, south and west by Putin's crack troops - but somehow Ukraine's lionhearted soldiers held on: How the first night of the Battle for Kyiv unfolded","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"11287","Chelsea could go BUST if owner Roman Abramovich is hit with sanctions because he could demand club repay him £1.5BILLION that he is owed, finance experts say","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"12207","Ex-actor who's inspired a nation... and shamed the West: How President Zelensky exemplifies the openness of Ukraine's political system - in stark contrast to Russia where Putin is president-for-life","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"13278","ANDREW NEIL: The West has been impotent too long - now it must finally grasp the lesson that we can't look the other way when dictators threaten our freedoms ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"14195","Miracle of Kyiv: Woman, 23, gives birth to daughter as she shelters with terrified Ukrainians in underground metro station during Russian invasion ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"15193","
        
                 
            
                
            
        
        
        
            
            While invading Russian forces bombarded terrified families, one woman had reason to be perhaps more fearful than others. Her baby was due as she hid protected from the onslaught in a shelter in the city as gunfire raged outside. But just before 8.30pm, tiny Mia (left) was brought into the world in what must have been some of the most stressful circumstances to give birth. Last night her arrival was being hailed a miracle as her story prompted one woman to declare 'Your birth is hope in this dismal time'. The picture of her tiny had gripping her mother's in the shelter was hailed as beacon of hope amid Ukraine's darkest hour. A maternity ward doctor - who posted with permission of the mother (top right) - said a newborn boy was also brought into the world overnight (lower right). Due to the bombardment the reception had been destroyed so came in the basement.
        
    
","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"16190","PLATELL'S PEOPLE: In this crisis, can't Prince Harry and Meghan please put a sock in it? ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"17177","
    
           
      
          
      
    
    
        
        PLATELL'S PEOPLE: What is so drearily predictable is their deluded belief that we linger on every one of their profound words.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"18167","Outrage over Putin's invasion mounts in Russia as Communist MP says 'the war should be stopped' and thousands take to streets across country leading to hundreds of arrests","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"19188","
    
           
      
          
      
    
    
        
        Russian Communist Party MP Mikhail Matveev has spoken out against Putin's invasion of Ukraine saying: 'I think that the war should be stopped immediately.'Matveev is a member of the Communist Party.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"20147","DAILY MAIL COMMENT: EU betrayed Ukraine by rubbing out red line ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"21152","
    
           
      
          
      
    
    
        
        DAILY MAIL COMMENT: In Ukraine, thousands of ordinary people have taken up arms, heroically prepared to fight to the last man - and woman - to repel Russian forces.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"22157","Murderer's wife who turned up and wept at vigil for Sabina Nessa said it 'would have made more sense if he'd killed HER instead', recalls friend - as delivery driver confesses to beating teacher, 28, to death with a metal traffic triangle ","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"23108","Enjoy the sunshine while it lasts! SNOW returns next week with freezing Icelandic air sending temperatures plunging as low as -7C","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
"24103","Prince Harry's ex-girlfriend Chelsy Davy has 'secret baby boy' with mystery man after moving to a quiet area in West London","https://www.dailymail.co.uk/home/index.html",2022-02-26 12:16:02
